technique_id,x_mitre_is_subtechnique,technique,tactic,platform,data_source,data_component,name,source,relationship,target,event_id,event_name,event_platform,audit_category,audit_sub_category,log_channel,log_provider,filter_in
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",network traffic,network connection creation,Host permitted listener on Ip,host,permitted listener on,ip,5154,The Windows Filtering Platform has permitted an application or service to listen on a port for incoming connections.,Windows,Object Access,Filtering Platform Connection,Security,Microsoft-Windows-Security-Auditing,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",network traffic,network connection creation,Process attempted to listen on Port,process,attempted to listen on,port,5155,The Windows Filtering Platform has blocked an application or service from listening on a port for incoming connections.,Windows,Object Access,Filtering Platform Connection,Security,Microsoft-Windows-Security-Auditing,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",network traffic,network connection creation,Process bound to Port,process,bound to,port,5158,The Windows Filtering Platform has permitted a bind to a local port.,Windows,Object Access,Filtering Platform Connection,Security,Microsoft-Windows-Security-Auditing,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",network traffic,network connection creation,Process bound to Port,process,bound to,port,ListeningConnectionCreated,ListeningConnectionCreated,Windows,,nan,DeviceNetworkEvents,Microsoft Defender for Endpoint,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",network traffic,network connection creation,User connected to Host,user,connected to,host,3,Network connection.,Windows,NetworkConnect,nan,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",network traffic,network connection creation,User connected to Host,user,connected to,host,3,Network connection.,Linux,NetworkConnect,nan,Linux-Sysmon/Operational,Linux-Sysmon,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",network traffic,network connection creation,User connected to Host,user,connected to,host,ConnectionSuccess,ConnectionSuccess,Windows,,nan,DeviceNetworkEvents,Microsoft Defender for Endpoint,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",network traffic,network connection creation,User connected from Port,user,connected from,port,3,Network connection.,Windows,NetworkConnect,nan,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",network traffic,network connection creation,User connected from Port,user,connected from,port,3,Network connection.,Linux,NetworkConnect,nan,Linux-Sysmon/Operational,Linux-Sysmon,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",network traffic,network connection creation,User connected from Port,user,connected from,port,InboundConnectionAccepted,InboundConnectionAccepted,Windows,,nan,DeviceNetworkEvents,Microsoft Defender for Endpoint,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",network traffic,network connection creation,Process attempted connection from Port,process,attempted connection from,port,5157,The Windows Filtering Platform has blocked a connection.,Windows,Object Access,Filtering Platform Connection,Security,Microsoft-Windows-Security-Auditing,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",network traffic,network connection creation,Process attempted connection from Port,process,attempted connection from,port,ConnectionRequest,ConnectionRequest,Windows,,nan,DeviceNetworkEvents,Microsoft Defender for Endpoint,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",network traffic,network connection creation,Process connected to Port,process,connected to,port,5156,The Windows Filtering Platform has permitted a connection.,Windows,Object Access,Filtering Platform Connection,Security,Microsoft-Windows-Security-Auditing,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",network traffic,network connection creation,Process connected to Port,process,connected to,port,3,Network connection.,Windows,NetworkConnect,nan,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",network traffic,network connection creation,Process connected to Port,process,connected to,port,3,Network connection.,Linux,NetworkConnect,nan,Linux-Sysmon/Operational,Linux-Sysmon,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",network traffic,network connection creation,Process connected to Port,process,connected to,port,ConnectionSuccess,ConnectionSuccess,Windows,,nan,DeviceNetworkEvents,Microsoft Defender for Endpoint,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",network traffic,network connection creation,Host permitted listener on Port,host,permitted listener on,port,5154,The Windows Filtering Platform has permitted an application or service to listen on a port for incoming connections.,Windows,Object Access,Filtering Platform Connection,Security,Microsoft-Windows-Security-Auditing,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",network traffic,network connection creation,Host blocked port bind on Ip,host,blocked port bind on,ip,5159,The Windows Filtering Platform has blocked a bind to a local port.,Windows,Object Access,Filtering Platform Connection,Security,Microsoft-Windows-Security-Auditing,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",network traffic,network connection creation,Host blocked listener on Process,host,blocked listener on,process,5155,The Windows Filtering Platform has blocked an application or service from listening on a port for incoming connections.,Windows,Object Access,Filtering Platform Connection,Security,Microsoft-Windows-Security-Auditing,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",network traffic,network connection creation,User connected to Port,user,connected to,port,3,Network connection.,Windows,NetworkConnect,nan,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",network traffic,network connection creation,User connected to Port,user,connected to,port,3,Network connection.,Linux,NetworkConnect,nan,Linux-Sysmon/Operational,Linux-Sysmon,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",network traffic,network connection creation,User connected to Port,user,connected to,port,ConnectionSuccess,ConnectionSuccess,Windows,,nan,DeviceNetworkEvents,Microsoft Defender for Endpoint,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",network traffic,network connection creation,Host blocked connection to Port,host,blocked connection to,port,5157,The Windows Filtering Platform has blocked a connection.,Windows,Object Access,Filtering Platform Connection,Security,Microsoft-Windows-Security-Auditing,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",network traffic,network connection creation,Host blocked connection to Port,host,blocked connection to,port,FirewallOutboundConnectionBlocked,FirewallOutboundConnectionBlocked,Windows,,nan,DeviceEvents,Microsoft Defender for Endpoint,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",network traffic,network connection creation,User connected from Host,user,connected from,host,3,Network connection.,Windows,NetworkConnect,nan,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",network traffic,network connection creation,User connected from Host,user,connected from,host,3,Network connection.,Linux,NetworkConnect,nan,Linux-Sysmon/Operational,Linux-Sysmon,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",network traffic,network connection creation,User connected from Host,user,connected from,host,InboundConnectionAccepted,InboundConnectionAccepted,Windows,,nan,DeviceNetworkEvents,Microsoft Defender for Endpoint,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",network traffic,network connection creation,Process connected to Host,process,connected to,host,3,Network connection.,Windows,NetworkConnect,nan,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",network traffic,network connection creation,Process connected to Host,process,connected to,host,3,Network connection.,Linux,NetworkConnect,nan,Linux-Sysmon/Operational,Linux-Sysmon,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",network traffic,network connection creation,Process connected to Host,process,connected to,host,ConnectionSuccess,ConnectionSuccess,Windows,,nan,DeviceNetworkEvents,Microsoft Defender for Endpoint,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",network traffic,network connection creation,Host blocked listener on Port,host,blocked listener on,port,5155,The Windows Filtering Platform has blocked an application or service from listening on a port for incoming connections.,Windows,Object Access,Filtering Platform Connection,Security,Microsoft-Windows-Security-Auditing,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",network traffic,network connection creation,Host blocked connection from Ip,host,blocked connection from,ip,5157,The Windows Filtering Platform has blocked a connection.,Windows,Object Access,Filtering Platform Connection,Security,Microsoft-Windows-Security-Auditing,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",network traffic,network connection creation,Host blocked connection from Ip,host,blocked connection from,ip,FirewallInboundConnectionBlocked,FirewallInboundConnectionBlocked,Windows,,nan,DeviceEvents,Microsoft Defender for Endpoint,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",network traffic,network connection creation,User connected from Ip,user,connected from,ip,3,Network connection.,Windows,NetworkConnect,nan,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",network traffic,network connection creation,User connected from Ip,user,connected from,ip,3,Network connection.,Linux,NetworkConnect,nan,Linux-Sysmon/Operational,Linux-Sysmon,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",network traffic,network connection creation,User connected from Ip,user,connected from,ip,InboundConnectionAccepted,InboundConnectionAccepted,Windows,,nan,DeviceNetworkEvents,Microsoft Defender for Endpoint,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",network traffic,network connection creation,Host permitted listener on Process,host,permitted listener on,process,5154,The Windows Filtering Platform has permitted an application or service to listen on a port for incoming connections.,Windows,Object Access,Filtering Platform Connection,Security,Microsoft-Windows-Security-Auditing,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",network traffic,network connection creation,Process connected from Ip,process,connected from,ip,5156,The Windows Filtering Platform has permitted a connection.,Windows,Object Access,Filtering Platform Connection,Security,Microsoft-Windows-Security-Auditing,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",network traffic,network connection creation,Process connected from Ip,process,connected from,ip,3,Network connection.,Windows,NetworkConnect,nan,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",network traffic,network connection creation,Process connected from Ip,process,connected from,ip,3,Network connection.,Linux,NetworkConnect,nan,Linux-Sysmon/Operational,Linux-Sysmon,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",network traffic,network connection creation,Process connected from Ip,process,connected from,ip,InboundConnectionAccepted,InboundConnectionAccepted,Windows,,nan,DeviceNetworkEvents,Microsoft Defender for Endpoint,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",network traffic,network connection creation,Host blocked connection to Ip,host,blocked connection to,ip,5157,The Windows Filtering Platform has blocked a connection.,Windows,Object Access,Filtering Platform Connection,Security,Microsoft-Windows-Security-Auditing,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",network traffic,network connection creation,Host blocked connection to Ip,host,blocked connection to,ip,FirewallOutboundConnectionBlocked,FirewallOutboundConnectionBlocked,Windows,,nan,DeviceEvents,Microsoft Defender for Endpoint,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",network traffic,network connection creation,Process attempted to bind on Port,process,attempted to bind on,port,5159,The Windows Filtering Platform has blocked a bind to a local port.,Windows,Object Access,Filtering Platform Connection,Security,Microsoft-Windows-Security-Auditing,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",network traffic,network traffic content,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",file,file creation,User created File,user,created,file,11,FileCreate.,Linux,FileCreate,nan,Linux-Sysmon/Operational,Linux-Sysmon,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",file,file creation,User created File,user,created,file,DeviceFileEvents,DeviceFileEvents,Windows,,nan,,Windows Defender Advanced Threat Protection,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",file,file creation,Process created File,process,created,file,11,FileCreate.,Windows,FileCreate,nan,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",file,file creation,Process created File,process,created,file,11,FileCreate.,Linux,FileCreate,nan,Linux-Sysmon/Operational,Linux-Sysmon,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",file,file creation,Process created File,process,created,file,FileCreated,FileCreated,Windows,,nan,DeviceFileEvents,Microsoft Defender for Endpoint,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",process,process creation,User created Process,user,created,process,4688,A new process has been created.,Windows,Detailed Tracking,Process Creation,Security,Microsoft-Windows-Security-Auditing,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",process,process creation,User created Process,user,created,process,1,Process Creation.,Windows,ProcessCreate,nan,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",process,process creation,User created Process,user,created,process,1,Process Creation.,Windows,ProcessCreate,nan,Linux-Sysmon/Operational,Linux-Sysmon,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",process,process creation,User created Process,user,created,process,ProcessCreated,ProcessCreated,Windows,,nan,DeviceProcessEvents,Microsoft Defender for Endpoint,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",process,process creation,Process created Thread,process,created,thread,8,CreateRemoteThread.,Windows,CreateRemoteThread,nan,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",process,process creation,Process created Thread,process,created,thread,CreateRemoteThreadApiCall,CreateRemoteThreadApiCall,Windows,,nan,DeviceEvents,Microsoft Defender for Endpoint,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",process,process creation,Process created Process,process,created,process,4688,A new process has been created.,Windows,Detailed Tracking,Process Creation,Security,Microsoft-Windows-Security-Auditing,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",process,process creation,Process created Process,process,created,process,1,Process Creation.,Windows,ProcessCreate,nan,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",process,process creation,Process created Process,process,created,process,1,Process Creation.,Linux,ProcessCreate,nan,Linux-Sysmon/Operational,Linux-Sysmon,nan
T1204,False,User Execution,['execution'],"['Linux', 'Windows', 'macOS', 'IaaS', 'Containers']",process,process creation,Process created Process,process,created,process,ProcessCreated,ProcessCreated,Windows,,nan,DeviceProcessEvents,Microsoft Defender for Endpoint,nan
T1213,False,Data from Information Repositories,['collection'],"['Linux', 'Windows', 'macOS', 'SaaS', 'Office 365', 'Google Workspace', 'IaaS']",logon session,logon session creation,User created logon session from Ip,user,created logon session from,ip,4624,An account was successfully logged on.,Windows,Logon/Logoff,Logon,Security,Microsoft-Windows-Security-Auditing,nan
T1213,False,Data from Information Repositories,['collection'],"['Linux', 'Windows', 'macOS', 'SaaS', 'Office 365', 'Google Workspace', 'IaaS']",logon session,logon session creation,User created logon session from Ip,user,created logon session from,ip,4778,A session was reconnected to a Window Station.,Windows,Logon/Logoff,Other Logon/Logoff Events,Security,Microsoft-Windows-Security-Auditing,nan
T1213,False,Data from Information Repositories,['collection'],"['Linux', 'Windows', 'macOS', 'SaaS', 'Office 365', 'Google Workspace', 'IaaS']",logon session,logon session creation,User created logon session from Ip,user,created logon session from,ip,LogonSuccess,LogonSuccess,Windows,,nan,DeviceLogonEvents,Microsoft Defender for Endpoint,nan
T1213,False,Data from Information Repositories,['collection'],"['Linux', 'Windows', 'macOS', 'SaaS', 'Office 365', 'Google Workspace', 'IaaS']",logon session,logon session creation,User created logon session from Port,user,created logon session from,port,4624,An account was successfully logged on.,Windows,Logon/Logoff,Logon,Security,Microsoft-Windows-Security-Auditing,nan
T1213,False,Data from Information Repositories,['collection'],"['Linux', 'Windows', 'macOS', 'SaaS', 'Office 365', 'Google Workspace', 'IaaS']",logon session,logon session creation,User created logon session from Port,user,created logon session from,port,LogonSuccess,LogonSuccess,Windows,,nan,DeviceLogonEvents,Microsoft Defender for Endpoint,nan
T1213,False,Data from Information Repositories,['collection'],"['Linux', 'Windows', 'macOS', 'SaaS', 'Office 365', 'Google Workspace', 'IaaS']",logon session,logon session creation,User created Logon session,user,created,logon session,4624,An account was successfully logged on.,Windows,Logon/Logoff,Logon,Security,Microsoft-Windows-Security-Auditing,nan
T1213,False,Data from Information Repositories,['collection'],"['Linux', 'Windows', 'macOS', 'SaaS', 'Office 365', 'Google Workspace', 'IaaS']",logon session,logon session creation,User created Logon session,user,created,logon session,4778,A session was reconnected to a Window Station.,Windows,Logon/Logoff,Other Logon/Logoff Events,Security,Microsoft-Windows-Security-Auditing,nan
T1213,False,Data from Information Repositories,['collection'],"['Linux', 'Windows', 'macOS', 'SaaS', 'Office 365', 'Google Workspace', 'IaaS']",logon session,logon session creation,User created Logon session,user,created,logon session,4964,Special groups have been assigned to a new logon.,Windows,Logon/Logoff,Special Logon,Security,Microsoft-Windows-Security-Auditing,nan
T1213,False,Data from Information Repositories,['collection'],"['Linux', 'Windows', 'macOS', 'SaaS', 'Office 365', 'Google Workspace', 'IaaS']",logon session,logon session creation,User created Logon session,user,created,logon session,LogonSuccess,LogonSuccess,Windows,,nan,DeviceLogonEvents,Microsoft Defender for Endpoint,nan
T1213,False,Data from Information Repositories,['collection'],"['Linux', 'Windows', 'macOS', 'SaaS', 'Office 365', 'Google Workspace', 'IaaS']",application log,application log content,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
T1190,False,Exploit Public-Facing Application,['initial-access'],"['Windows', 'IaaS', 'Network', 'Linux', 'macOS', 'Containers']",application log,application log content,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
T1190,False,Exploit Public-Facing Application,['initial-access'],"['Windows', 'IaaS', 'Network', 'Linux', 'macOS', 'Containers']",network traffic,network traffic content,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
T1210,False,Exploitation of Remote Services,['lateral-movement'],"['Linux', 'Windows', 'macOS']",application log,application log content,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
T1210,False,Exploitation of Remote Services,['lateral-movement'],"['Linux', 'Windows', 'macOS']",network traffic,network traffic content,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
T1200,False,Hardware Additions,['initial-access'],"['Windows', 'Linux', 'macOS']",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
T1202,False,Indirect Command Execution,['defense-evasion'],['Windows'],process,process creation,User created Process,user,created,process,4688,A new process has been created.,Windows,Detailed Tracking,Process Creation,Security,Microsoft-Windows-Security-Auditing,nan
T1202,False,Indirect Command Execution,['defense-evasion'],['Windows'],process,process creation,User created Process,user,created,process,1,Process Creation.,Windows,ProcessCreate,nan,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,nan
T1202,False,Indirect Command Execution,['defense-evasion'],['Windows'],process,process creation,User created Process,user,created,process,1,Process Creation.,Windows,ProcessCreate,nan,Linux-Sysmon/Operational,Linux-Sysmon,nan
T1202,False,Indirect Command Execution,['defense-evasion'],['Windows'],process,process creation,User created Process,user,created,process,ProcessCreated,ProcessCreated,Windows,,nan,DeviceProcessEvents,Microsoft Defender for Endpoint,nan
T1202,False,Indirect Command Execution,['defense-evasion'],['Windows'],process,process creation,Process created Thread,process,created,thread,8,CreateRemoteThread.,Windows,CreateRemoteThread,nan,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,nan
T1202,False,Indirect Command Execution,['defense-evasion'],['Windows'],process,process creation,Process created Thread,process,created,thread,CreateRemoteThreadApiCall,CreateRemoteThreadApiCall,Windows,,nan,DeviceEvents,Microsoft Defender for Endpoint,nan
T1202,False,Indirect Command Execution,['defense-evasion'],['Windows'],process,process creation,Process created Process,process,created,process,4688,A new process has been created.,Windows,Detailed Tracking,Process Creation,Security,Microsoft-Windows-Security-Auditing,nan
T1202,False,Indirect Command Execution,['defense-evasion'],['Windows'],process,process creation,Process created Process,process,created,process,1,Process Creation.,Windows,ProcessCreate,nan,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,nan
T1202,False,Indirect Command Execution,['defense-evasion'],['Windows'],process,process creation,Process created Process,process,created,process,1,Process Creation.,Linux,ProcessCreate,nan,Linux-Sysmon/Operational,Linux-Sysmon,nan
T1202,False,Indirect Command Execution,['defense-evasion'],['Windows'],process,process creation,Process created Process,process,created,process,ProcessCreated,ProcessCreated,Windows,,nan,DeviceProcessEvents,Microsoft Defender for Endpoint,nan
T1202,False,Indirect Command Execution,['defense-evasion'],['Windows'],command,command execution,User executed Command,user,executed,command,4688,A new process has been created.,Windows,Detailed Tracking,Process Creation,Security,Microsoft-Windows-Security-Auditing,nan
T1202,False,Indirect Command Execution,['defense-evasion'],['Windows'],command,command execution,User executed Command,user,executed,command,1,Process Creation.,Windows,ProcessCreate,nan,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,nan
T1202,False,Indirect Command Execution,['defense-evasion'],['Windows'],command,command execution,User executed Command,user,executed,command,4103,Module logging.,Windows,Executing Pipeline,nan,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,nan
T1202,False,Indirect Command Execution,['defense-evasion'],['Windows'],command,command execution,User executed Command,user,executed,command,ProcessCreated,ProcessCreated,Windows,,nan,DeviceProcessEvents,Microsoft Defender for Endpoint,nan
T1202,False,Indirect Command Execution,['defense-evasion'],['Windows'],command,command execution,Process executed Command,process,executed,command,4688,A new process has been created.,Windows,Detailed Tracking,Process Creation,Security,Microsoft-Windows-Security-Auditing,nan
T1202,False,Indirect Command Execution,['defense-evasion'],['Windows'],command,command execution,Process executed Command,process,executed,command,1,Process Creation.,Windows,ProcessCreate,nan,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,nan
T1202,False,Indirect Command Execution,['defense-evasion'],['Windows'],command,command execution,Process executed Command,process,executed,command,1,Process Creation.,Linux,ProcessCreate,nan,Linux-Sysmon/Operational,Linux-Sysmon,nan
T1202,False,Indirect Command Execution,['defense-evasion'],['Windows'],command,command execution,Process executed Command,process,executed,command,4103,Module logging.,Windows,Executing Pipeline,nan,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,nan
T1202,False,Indirect Command Execution,['defense-evasion'],['Windows'],command,command execution,Process executed Command,process,executed,command,ProcessCreated,ProcessCreated,Windows,,nan,DeviceProcessEvents,Microsoft Defender for Endpoint,nan
T1219,False,Remote Access Software,['command-and-control'],"['Linux', 'Windows', 'macOS']",process,process creation,User created Process,user,created,process,4688,A new process has been created.,Windows,Detailed Tracking,Process Creation,Security,Microsoft-Windows-Security-Auditing,nan
T1219,False,Remote Access Software,['command-and-control'],"['Linux', 'Windows', 'macOS']",process,process creation,User created Process,user,created,process,1,Process Creation.,Windows,ProcessCreate,nan,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,nan
T1219,False,Remote Access Software,['command-and-control'],"['Linux', 'Windows', 'macOS']",process,process creation,User created Process,user,created,process,1,Process Creation.,Windows,ProcessCreate,nan,Linux-Sysmon/Operational,Linux-Sysmon,nan
T1219,False,Remote Access Software,['command-and-control'],"['Linux', 'Windows', 'macOS']",process,process creation,User created Process,user,created,process,ProcessCreated,ProcessCreated,Windows,,nan,DeviceProcessEvents,Microsoft Defender for Endpoint,nan
T1219,False,Remote Access Software,['command-and-control'],"['Linux', 'Windows', 'macOS']",process,process creation,Process created Thread,process,created,thread,8,CreateRemoteThread.,Windows,CreateRemoteThread,nan,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,nan
T1219,False,Remote Access Software,['command-and-control'],"['Linux', 'Windows', 'macOS']",process,process creation,Process created Thread,process,created,thread,CreateRemoteThreadApiCall,CreateRemoteThreadApiCall,Windows,,nan,DeviceEvents,Microsoft Defender for Endpoint,nan
T1219,False,Remote Access Software,['command-and-control'],"['Linux', 'Windows', 'macOS']",process,process creation,Process created Process,process,created,process,4688,A new process has been created.,Windows,Detailed Tracking,Process Creation,Security,Microsoft-Windows-Security-Auditing,nan
T1219,False,Remote Access Software,['command-and-control'],"['Linux', 'Windows', 'macOS']",process,process creation,Process created Process,process,created,process,1,Process Creation.,Windows,ProcessCreate,nan,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,nan
T1219,False,Remote Access Software,['command-and-control'],"['Linux', 'Windows', 'macOS']",process,process creation,Process created Process,process,created,process,1,Process Creation.,Linux,ProcessCreate,nan,Linux-Sysmon/Operational,Linux-Sysmon,nan
T1219,False,Remote Access Software,['command-and-control'],"['Linux', 'Windows', 'macOS']",process,process creation,Process created Process,process,created,process,ProcessCreated,ProcessCreated,Windows,,nan,DeviceProcessEvents,Microsoft Defender for Endpoint,nan
T1219,False,Remote Access Software,['command-and-control'],"['Linux', 'Windows', 'macOS']",network traffic,network traffic flow,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
T1219,False,Remote Access Software,['command-and-control'],"['Linux', 'Windows', 'macOS']",network traffic,network connection creation,Process connected from Port,process,connected from,port,5156,The Windows Filtering Platform has permitted a connection.,Windows,Object Access,Filtering Platform Connection,Security,Microsoft-Windows-Security-Auditing,nan
T1219,False,Remote Access Software,['command-and-control'],"['Linux', 'Windows', 'macOS']",network traffic,network connection creation,Process connected from Port,process,connected from,port,3,Network connection.,Windows,NetworkConnect,nan,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,nan
T1219,False,Remote Access Software,['command-and-control'],"['Linux', 'Windows', 'macOS']",network traffic,network connection creation,Process connected from Port,process,connected from,port,3,Network connection.,Linux,NetworkConnect,nan,Linux-Sysmon/Operational,Linux-Sysmon,nan
