technique_id,tactic,technique,x_mitre_is_subtechnique,log_provider
T1137.005,persistence,Outlook Rules,True,Microsoft-Windows-Sysmon
T1137.005,persistence,Outlook Rules,True,Linux-Sysmon
T1137.005,persistence,Outlook Rules,True,Microsoft Defender for Endpoint
T1137.005,persistence,Outlook Rules,True,Microsoft-Windows-Sysmon
T1137.005,persistence,Outlook Rules,True,Microsoft Defender for Endpoint
T1137.005,persistence,Outlook Rules,True,Microsoft-Windows-Security-Auditing
T1137.005,persistence,Outlook Rules,True,Microsoft-Windows-Sysmon
T1137.005,persistence,Outlook Rules,True,Linux-Sysmon
T1137.005,persistence,Outlook Rules,True,Microsoft Defender for Endpoint
T1137.005,persistence,Outlook Rules,True,Microsoft-Windows-Security-Auditing
T1137.005,persistence,Outlook Rules,True,Microsoft-Windows-Sysmon
T1137.005,persistence,Outlook Rules,True,Microsoft-Windows-PowerShell
T1137.005,persistence,Outlook Rules,True,Microsoft Defender for Endpoint
T1137.005,persistence,Outlook Rules,True,Microsoft-Windows-Security-Auditing
T1137.005,persistence,Outlook Rules,True,Microsoft-Windows-Sysmon
T1137.005,persistence,Outlook Rules,True,Linux-Sysmon
T1137.005,persistence,Outlook Rules,True,Microsoft-Windows-PowerShell
T1137.005,persistence,Outlook Rules,True,Microsoft Defender for Endpoint
T1137.005,persistence,Outlook Rules,True,nan
T1137.006,persistence,Add-ins,True,Microsoft-Windows-Security-Auditing
T1137.006,persistence,Add-ins,True,Microsoft-Windows-Sysmon
T1137.006,persistence,Add-ins,True,Linux-Sysmon
T1137.006,persistence,Add-ins,True,Microsoft Defender for Endpoint
T1137.006,persistence,Add-ins,True,Microsoft-Windows-Sysmon
T1137.006,persistence,Add-ins,True,Microsoft Defender for Endpoint
T1137.006,persistence,Add-ins,True,Microsoft-Windows-Security-Auditing
T1137.006,persistence,Add-ins,True,Microsoft-Windows-Sysmon
T1137.006,persistence,Add-ins,True,Linux-Sysmon
T1137.006,persistence,Add-ins,True,Microsoft Defender for Endpoint
T1137.006,persistence,Add-ins,True,Microsoft-Windows-Security-Auditing
T1137.006,persistence,Add-ins,True,Microsoft-Windows-Sysmon
T1137.006,persistence,Add-ins,True,Microsoft-Windows-PowerShell
T1137.006,persistence,Add-ins,True,Microsoft Defender for Endpoint
T1137.006,persistence,Add-ins,True,Microsoft-Windows-Security-Auditing
T1137.006,persistence,Add-ins,True,Microsoft-Windows-Sysmon
T1137.006,persistence,Add-ins,True,Linux-Sysmon
T1137.006,persistence,Add-ins,True,Microsoft-Windows-PowerShell
T1137.006,persistence,Add-ins,True,Microsoft Defender for Endpoint
T1137.006,persistence,Add-ins,True,Microsoft-Windows-Sysmon
T1137.006,persistence,Add-ins,True,Microsoft Defender for Endpoint
T1137.006,persistence,Add-ins,True,Microsoft-Windows-Sysmon
T1137.006,persistence,Add-ins,True,Microsoft Defender for Endpoint
T1137.006,persistence,Add-ins,True,Microsoft-Windows-Sysmon
T1137.006,persistence,Add-ins,True,Microsoft Defender for Endpoint
T1137.006,persistence,Add-ins,True,Microsoft-Windows-Sysmon
T1137.006,persistence,Add-ins,True,Microsoft Defender for Endpoint
T1137.006,persistence,Add-ins,True,Microsoft-Windows-Sysmon
T1137.006,persistence,Add-ins,True,Microsoft-Windows-Sysmon
T1137.006,persistence,Add-ins,True,Microsoft-Windows-Security-Auditing
T1137.006,persistence,Add-ins,True,Microsoft Defender for Endpoint
T1137.006,persistence,Add-ins,True,Microsoft-Windows-Security-Auditing
T1137.006,persistence,Add-ins,True,Microsoft Defender for Endpoint
T1137.006,persistence,Add-ins,True,Microsoft-Windows-Security-Auditing
T1137.006,persistence,Add-ins,True,Microsoft Defender for Endpoint
T1137.006,persistence,Add-ins,True,Microsoft-Windows-Sysmon
T1137.006,persistence,Add-ins,True,Microsoft-Windows-Sysmon
T1137.006,persistence,Add-ins,True,Microsoft-Windows-Security-Auditing
T1137.006,persistence,Add-ins,True,Microsoft Defender for Endpoint
T1137.006,persistence,Add-ins,True,Linux-Sysmon
T1137.006,persistence,Add-ins,True,Windows Defender Advanced Threat Protection
T1137.006,persistence,Add-ins,True,Microsoft-Windows-Sysmon
T1137.006,persistence,Add-ins,True,Linux-Sysmon
T1137.006,persistence,Add-ins,True,Microsoft Defender for Endpoint
T1137.006,persistence,Add-ins,True,Microsoft-Windows-Security-Auditing
T1137.006,persistence,Add-ins,True,Windows Defender Advanced Threat Protection
T1137.006,persistence,Add-ins,True,Microsoft-Windows-Sysmon
T1137.006,persistence,Add-ins,True,Microsoft-Windows-Sysmon
T1137.006,persistence,Add-ins,True,Microsoft-Windows-Security-Auditing
T1137.006,persistence,Add-ins,True,Microsoft Defender for Endpoint
T1137.006,persistence,Add-ins,True,Microsoft Defender for Endpoint
T1137.002,persistence,Office Test,True,Microsoft-Windows-Security-Auditing
T1137.002,persistence,Office Test,True,Microsoft-Windows-Sysmon
T1137.002,persistence,Office Test,True,Linux-Sysmon
T1137.002,persistence,Office Test,True,Microsoft Defender for Endpoint
T1137.002,persistence,Office Test,True,Microsoft-Windows-Sysmon
T1137.002,persistence,Office Test,True,Microsoft Defender for Endpoint
T1137.002,persistence,Office Test,True,Microsoft-Windows-Security-Auditing
T1137.002,persistence,Office Test,True,Microsoft-Windows-Sysmon
T1137.002,persistence,Office Test,True,Linux-Sysmon
T1137.002,persistence,Office Test,True,Microsoft Defender for Endpoint
T1137.002,persistence,Office Test,True,Microsoft-Windows-Security-Auditing
T1137.002,persistence,Office Test,True,Microsoft-Windows-Sysmon
T1137.002,persistence,Office Test,True,Microsoft-Windows-PowerShell
T1137.002,persistence,Office Test,True,Microsoft Defender for Endpoint
T1137.002,persistence,Office Test,True,Microsoft-Windows-Security-Auditing
T1137.002,persistence,Office Test,True,Microsoft-Windows-Sysmon
T1137.002,persistence,Office Test,True,Linux-Sysmon
T1137.002,persistence,Office Test,True,Microsoft-Windows-PowerShell
T1137.002,persistence,Office Test,True,Microsoft Defender for Endpoint
T1137.002,persistence,Office Test,True,Microsoft-Windows-Sysmon
T1137.002,persistence,Office Test,True,Microsoft Defender for Endpoint
T1137.002,persistence,Office Test,True,Microsoft-Windows-Sysmon
T1137.002,persistence,Office Test,True,Microsoft Defender for Endpoint
T1137.002,persistence,Office Test,True,Microsoft-Windows-Sysmon
T1137.002,persistence,Office Test,True,Microsoft Defender for Endpoint
T1137.002,persistence,Office Test,True,Microsoft-Windows-Sysmon
T1137.002,persistence,Office Test,True,Microsoft Defender for Endpoint
T1137.002,persistence,Office Test,True,Microsoft-Windows-Sysmon
T1137.002,persistence,Office Test,True,Microsoft-Windows-Sysmon
T1137.002,persistence,Office Test,True,Microsoft-Windows-Security-Auditing
T1137.002,persistence,Office Test,True,Microsoft Defender for Endpoint
T1137.002,persistence,Office Test,True,Microsoft-Windows-Security-Auditing
T1137.002,persistence,Office Test,True,Microsoft Defender for Endpoint
T1137.002,persistence,Office Test,True,Microsoft-Windows-Security-Auditing
T1137.002,persistence,Office Test,True,Microsoft Defender for Endpoint
T1137.002,persistence,Office Test,True,Microsoft-Windows-Sysmon
T1137.002,persistence,Office Test,True,Microsoft-Windows-Sysmon
T1137.002,persistence,Office Test,True,Microsoft-Windows-Security-Auditing
T1137.002,persistence,Office Test,True,Microsoft Defender for Endpoint
T1137.002,persistence,Office Test,True,Linux-Sysmon
T1137.002,persistence,Office Test,True,Windows Defender Advanced Threat Protection
T1137.002,persistence,Office Test,True,Microsoft-Windows-Sysmon
T1137.002,persistence,Office Test,True,Linux-Sysmon
T1137.002,persistence,Office Test,True,Microsoft Defender for Endpoint
T1137.002,persistence,Office Test,True,Microsoft-Windows-Security-Auditing
T1137.002,persistence,Office Test,True,Windows Defender Advanced Threat Protection
T1137.002,persistence,Office Test,True,Microsoft-Windows-Sysmon
T1137.002,persistence,Office Test,True,Microsoft-Windows-Sysmon
T1137.002,persistence,Office Test,True,Microsoft-Windows-Security-Auditing
T1137.002,persistence,Office Test,True,Microsoft Defender for Endpoint
T1137.002,persistence,Office Test,True,Microsoft Defender for Endpoint
T1137.002,persistence,Office Test,True,Microsoft-Windows-Sysmon
T1137.002,persistence,Office Test,True,Microsoft Defender for Endpoint
T1137.002,persistence,Office Test,True,Microsoft-Windows-Sysmon
T1137.002,persistence,Office Test,True,Microsoft Defender for Endpoint
T1531,impact,Account Access Removal,False,Microsoft-Windows-Security-Auditing
T1531,impact,Account Access Removal,False,Microsoft Defender for Endpoint
T1531,impact,Account Access Removal,False,Microsoft-Windows-Security-Auditing
T1531,impact,Account Access Removal,False,Microsoft-Windows-Security-Auditing
T1531,impact,Account Access Removal,False,Microsoft Defender for Endpoint
T1531,impact,Account Access Removal,False,Microsoft-Windows-Security-Auditing
T1531,impact,Account Access Removal,False,Microsoft-Windows-Security-Auditing
T1531,impact,Account Access Removal,False,Microsoft-Windows-Security-Auditing
T1531,impact,Account Access Removal,False,Microsoft Defender for Endpoint
T1531,impact,Account Access Removal,False,Microsoft-Windows-Security-Auditing
T1531,impact,Account Access Removal,False,Microsoft-Windows-Security-Auditing
T1531,impact,Account Access Removal,False,Microsoft-Windows-Security-Auditing
T1531,impact,Account Access Removal,False,Microsoft Defender for Endpoint
T1531,impact,Account Access Removal,False,Microsoft-Windows-Security-Auditing
T1531,impact,Account Access Removal,False,Microsoft-Windows-Security-Auditing
T1539,credential-access,Steal Web Session Cookie,False,Microsoft-Windows-Security-Auditing
T1539,credential-access,Steal Web Session Cookie,False,Microsoft-Windows-Security-Auditing
T1539,credential-access,Steal Web Session Cookie,False,Microsoft-Windows-Security-Auditing
T1539,credential-access,Steal Web Session Cookie,False,Microsoft-Windows-Security-Auditing
T1539,credential-access,Steal Web Session Cookie,False,Microsoft-Windows-Security-Auditing
T1539,credential-access,Steal Web Session Cookie,False,Microsoft-Windows-Security-Auditing
T1539,credential-access,Steal Web Session Cookie,False,Microsoft Defender for Endpoint
T1539,credential-access,Steal Web Session Cookie,False,Microsoft-Windows-Security-Auditing
T1539,credential-access,Steal Web Session Cookie,False,Microsoft-Windows-Sysmon
T1539,credential-access,Steal Web Session Cookie,False,Microsoft Defender for Endpoint
T1539,credential-access,Steal Web Session Cookie,False,Microsoft-Windows-Sysmon
T1539,credential-access,Steal Web Session Cookie,False,Microsoft-Windows-Security-Auditing
T1539,credential-access,Steal Web Session Cookie,False,Microsoft Defender for Endpoint
T1529,impact,System Shutdown/Reboot,False,Microsoft-Windows-Security-Auditing
T1529,impact,System Shutdown/Reboot,False,Microsoft-Windows-Sysmon
T1529,impact,System Shutdown/Reboot,False,Linux-Sysmon
T1529,impact,System Shutdown/Reboot,False,Microsoft Defender for Endpoint
T1529,impact,System Shutdown/Reboot,False,Microsoft-Windows-Sysmon
T1529,impact,System Shutdown/Reboot,False,Microsoft Defender for Endpoint
T1529,impact,System Shutdown/Reboot,False,Microsoft-Windows-Security-Auditing
T1529,impact,System Shutdown/Reboot,False,Microsoft-Windows-Sysmon
T1529,impact,System Shutdown/Reboot,False,Linux-Sysmon
T1529,impact,System Shutdown/Reboot,False,Microsoft Defender for Endpoint
T1529,impact,System Shutdown/Reboot,False,Microsoft-Windows-Security-Auditing
T1529,impact,System Shutdown/Reboot,False,Microsoft-Windows-Sysmon
T1529,impact,System Shutdown/Reboot,False,Microsoft-Windows-PowerShell
T1529,impact,System Shutdown/Reboot,False,Microsoft Defender for Endpoint
T1529,impact,System Shutdown/Reboot,False,Microsoft-Windows-Security-Auditing
T1529,impact,System Shutdown/Reboot,False,Microsoft-Windows-Sysmon
T1529,impact,System Shutdown/Reboot,False,Linux-Sysmon
T1529,impact,System Shutdown/Reboot,False,Microsoft-Windows-PowerShell
T1529,impact,System Shutdown/Reboot,False,Microsoft Defender for Endpoint
T1529,impact,System Shutdown/Reboot,False,nan
T1518,discovery,Software Discovery,False,CloudTrail
T1518,discovery,Software Discovery,False,CloudTrail
T1518,discovery,Software Discovery,False,CloudTrail
T1518,discovery,Software Discovery,False,Microsoft-Windows-Security-Auditing
T1518,discovery,Software Discovery,False,Microsoft-Windows-Sysmon
T1518,discovery,Software Discovery,False,Linux-Sysmon
T1518,discovery,Software Discovery,False,Microsoft Defender for Endpoint
T1518,discovery,Software Discovery,False,Microsoft-Windows-Sysmon
T1518,discovery,Software Discovery,False,Microsoft Defender for Endpoint
T1518,discovery,Software Discovery,False,Microsoft-Windows-Security-Auditing
T1518,discovery,Software Discovery,False,Microsoft-Windows-Sysmon
T1518,discovery,Software Discovery,False,Linux-Sysmon
T1518,discovery,Software Discovery,False,Microsoft Defender for Endpoint
T1518,discovery,Software Discovery,False,Microsoft-Windows-Security-Auditing
T1518,discovery,Software Discovery,False,Microsoft-Windows-Sysmon
T1518,discovery,Software Discovery,False,Microsoft-Windows-PowerShell
T1518,discovery,Software Discovery,False,Microsoft Defender for Endpoint
T1518,discovery,Software Discovery,False,Microsoft-Windows-Security-Auditing
T1518,discovery,Software Discovery,False,Microsoft-Windows-Sysmon
T1518,discovery,Software Discovery,False,Linux-Sysmon
T1518,discovery,Software Discovery,False,Microsoft-Windows-PowerShell
T1518,discovery,Software Discovery,False,Microsoft Defender for Endpoint
T1518,discovery,Software Discovery,False,Microsoft-Windows-Sysmon
T1518,discovery,Software Discovery,False,Microsoft Defender for Endpoint
T1547.013,persistence,XDG Autostart Entries,True,Linux-Sysmon
T1547.013,persistence,XDG Autostart Entries,True,Windows Defender Advanced Threat Protection
T1547.013,persistence,XDG Autostart Entries,True,Microsoft-Windows-Sysmon
T1547.013,persistence,XDG Autostart Entries,True,Linux-Sysmon
T1547.013,persistence,XDG Autostart Entries,True,Microsoft Defender for Endpoint
T1547.013,persistence,XDG Autostart Entries,True,Microsoft-Windows-Security-Auditing
T1547.013,persistence,XDG Autostart Entries,True,Windows Defender Advanced Threat Protection
T1547.013,persistence,XDG Autostart Entries,True,Microsoft-Windows-Sysmon
T1547.013,persistence,XDG Autostart Entries,True,Microsoft-Windows-Sysmon
T1547.013,persistence,XDG Autostart Entries,True,Microsoft-Windows-Security-Auditing
T1547.013,persistence,XDG Autostart Entries,True,Microsoft Defender for Endpoint
T1547.013,persistence,XDG Autostart Entries,True,Microsoft Defender for Endpoint
T1547.013,persistence,XDG Autostart Entries,True,Microsoft-Windows-Security-Auditing
T1547.013,persistence,XDG Autostart Entries,True,Microsoft-Windows-Sysmon
T1547.013,persistence,XDG Autostart Entries,True,Linux-Sysmon
T1547.013,persistence,XDG Autostart Entries,True,Microsoft Defender for Endpoint
T1547.013,persistence,XDG Autostart Entries,True,Microsoft-Windows-Sysmon
T1547.013,persistence,XDG Autostart Entries,True,Microsoft Defender for Endpoint
T1547.013,persistence,XDG Autostart Entries,True,Microsoft-Windows-Security-Auditing
T1547.013,persistence,XDG Autostart Entries,True,Microsoft-Windows-Sysmon
T1547.013,persistence,XDG Autostart Entries,True,Linux-Sysmon
T1547.013,persistence,XDG Autostart Entries,True,Microsoft Defender for Endpoint
T1547.013,persistence,XDG Autostart Entries,True,Microsoft-Windows-Security-Auditing
T1547.013,persistence,XDG Autostart Entries,True,Microsoft-Windows-Sysmon
T1547.013,persistence,XDG Autostart Entries,True,Microsoft-Windows-PowerShell
T1547.013,persistence,XDG Autostart Entries,True,Microsoft Defender for Endpoint
T1547.013,persistence,XDG Autostart Entries,True,Microsoft-Windows-Security-Auditing
T1547.013,persistence,XDG Autostart Entries,True,Microsoft-Windows-Sysmon
T1547.013,persistence,XDG Autostart Entries,True,Linux-Sysmon
T1547.013,persistence,XDG Autostart Entries,True,Microsoft-Windows-PowerShell
T1547.013,persistence,XDG Autostart Entries,True,Microsoft Defender for Endpoint
T1534,lateral-movement,Internal Spearphishing,False,nan
T1534,lateral-movement,Internal Spearphishing,False,nan
T1534,lateral-movement,Internal Spearphishing,False,nan
T1528,credential-access,Steal Application Access Token,False,Microsoft-Windows-Security-Auditing
T1528,credential-access,Steal Application Access Token,False,Microsoft-Windows-Security-Auditing
T1528,credential-access,Steal Application Access Token,False,Microsoft Defender for Endpoint
T1528,credential-access,Steal Application Access Token,False,Microsoft-Windows-Security-Auditing
T1528,credential-access,Steal Application Access Token,False,Microsoft-Windows-Security-Auditing
T1528,credential-access,Steal Application Access Token,False,Microsoft-Windows-Security-Auditing
T1528,credential-access,Steal Application Access Token,False,Microsoft Defender for Endpoint
T1528,credential-access,Steal Application Access Token,False,Microsoft-Windows-Security-Auditing
T1528,credential-access,Steal Application Access Token,False,Microsoft-Windows-Security-Auditing
T1528,credential-access,Steal Application Access Token,False,Microsoft-Windows-Security-Auditing
T1528,credential-access,Steal Application Access Token,False,Microsoft Defender for Endpoint
T1535,defense-evasion,Unused/Unsupported Cloud Regions,False,CloudTrail
T1535,defense-evasion,Unused/Unsupported Cloud Regions,False,CloudTrail
T1525,persistence,Implant Internal Image,False,nan
T1525,persistence,Implant Internal Image,False,nan
T1538,discovery,Cloud Service Dashboard,False,Microsoft-Windows-Security-Auditing
T1538,discovery,Cloud Service Dashboard,False,Microsoft-Windows-Security-Auditing
T1538,discovery,Cloud Service Dashboard,False,Microsoft-Windows-Security-Auditing
T1538,discovery,Cloud Service Dashboard,False,Microsoft Defender for Endpoint
T1538,discovery,Cloud Service Dashboard,False,CloudTrail
T1538,discovery,Cloud Service Dashboard,False,CloudTrail
T1538,discovery,Cloud Service Dashboard,False,Microsoft-Windows-Security-Auditing
T1538,discovery,Cloud Service Dashboard,False,Microsoft-Windows-Security-Auditing
T1538,discovery,Cloud Service Dashboard,False,Microsoft-Windows-Security-Auditing
T1538,discovery,Cloud Service Dashboard,False,Microsoft Defender for Endpoint
T1538,discovery,Cloud Service Dashboard,False,CloudTrail
T1538,discovery,Cloud Service Dashboard,False,Microsoft-Windows-Security-Auditing
T1538,discovery,Cloud Service Dashboard,False,Microsoft-Windows-Security-Auditing
T1538,discovery,Cloud Service Dashboard,False,Microsoft Defender for Endpoint
T1538,discovery,Cloud Service Dashboard,False,Microsoft-Windows-Security-Auditing
T1538,discovery,Cloud Service Dashboard,False,Microsoft Defender for Endpoint
T1538,discovery,Cloud Service Dashboard,False,Microsoft-Windows-Security-Auditing
T1538,discovery,Cloud Service Dashboard,False,Microsoft-Windows-Security-Auditing
T1538,discovery,Cloud Service Dashboard,False,Microsoft-Windows-Security-Auditing
T1538,discovery,Cloud Service Dashboard,False,Microsoft Defender for Endpoint
T1530,collection,Data from Cloud Storage Object,False,nan
T1578,defense-evasion,Modify Cloud Compute Infrastructure,False,nan
T1578,defense-evasion,Modify Cloud Compute Infrastructure,False,nan
T1578,defense-evasion,Modify Cloud Compute Infrastructure,False,CloudTrail
T1578,defense-evasion,Modify Cloud Compute Infrastructure,False,CloudTrail
T1578,defense-evasion,Modify Cloud Compute Infrastructure,False,CloudTrail
T1578,defense-evasion,Modify Cloud Compute Infrastructure,False,nan
T1578,defense-evasion,Modify Cloud Compute Infrastructure,False,nan
T1578,defense-evasion,Modify Cloud Compute Infrastructure,False,nan
T1578,defense-evasion,Modify Cloud Compute Infrastructure,False,nan
T1578,defense-evasion,Modify Cloud Compute Infrastructure,False,nan
T1578,defense-evasion,Modify Cloud Compute Infrastructure,False,nan
T1578,defense-evasion,Modify Cloud Compute Infrastructure,False,nan
T1537,exfiltration,Transfer Data to Cloud Account,False,nan
T1537,exfiltration,Transfer Data to Cloud Account,False,nan
T1537,exfiltration,Transfer Data to Cloud Account,False,nan
T1537,exfiltration,Transfer Data to Cloud Account,False,nan
T1526,discovery,Cloud Service Discovery,False,CloudTrail
T1526,discovery,Cloud Service Discovery,False,CloudTrail
T1526,discovery,Cloud Service Discovery,False,CloudTrail
T1526,discovery,Cloud Service Discovery,False,CloudTrail
T1526,discovery,Cloud Service Discovery,False,CloudTrail
T1526,discovery,Cloud Service Discovery,False,CloudTrail
T1526,discovery,Cloud Service Discovery,False,CloudTrail
T1526,discovery,Cloud Service Discovery,False,CloudTrail
T1526,discovery,Cloud Service Discovery,False,CloudTrail
T1526,discovery,Cloud Service Discovery,False,CloudTrail
T1526,discovery,Cloud Service Discovery,False,nan
T1505,persistence,Server Software Component,False,Linux-Sysmon
T1505,persistence,Server Software Component,False,Windows Defender Advanced Threat Protection
T1505,persistence,Server Software Component,False,Microsoft-Windows-Sysmon
T1505,persistence,Server Software Component,False,Linux-Sysmon
T1505,persistence,Server Software Component,False,Microsoft Defender for Endpoint
T1505,persistence,Server Software Component,False,Microsoft-Windows-Security-Auditing
T1505,persistence,Server Software Component,False,Windows Defender Advanced Threat Protection
T1505,persistence,Server Software Component,False,Microsoft-Windows-Sysmon
T1505,persistence,Server Software Component,False,Microsoft-Windows-Sysmon
T1505,persistence,Server Software Component,False,Microsoft-Windows-Security-Auditing
T1505,persistence,Server Software Component,False,Microsoft Defender for Endpoint
T1505,persistence,Server Software Component,False,Microsoft Defender for Endpoint
T1505,persistence,Server Software Component,False,Microsoft-Windows-Security-Auditing
T1505,persistence,Server Software Component,False,Microsoft-Windows-Sysmon
T1505,persistence,Server Software Component,False,Linux-Sysmon
T1505,persistence,Server Software Component,False,Microsoft Defender for Endpoint
T1505,persistence,Server Software Component,False,Microsoft-Windows-Sysmon
T1505,persistence,Server Software Component,False,Microsoft Defender for Endpoint
T1505,persistence,Server Software Component,False,Microsoft-Windows-Security-Auditing
T1505,persistence,Server Software Component,False,Microsoft-Windows-Sysmon
T1505,persistence,Server Software Component,False,Linux-Sysmon
T1505,persistence,Server Software Component,False,Microsoft Defender for Endpoint
T1505,persistence,Server Software Component,False,nan
T1505,persistence,Server Software Component,False,nan
T1505,persistence,Server Software Component,False,nan
T1499,impact,Endpoint Denial of Service,False,nan
T1499,impact,Endpoint Denial of Service,False,nan
T1499,impact,Endpoint Denial of Service,False,nan
T1499,impact,Endpoint Denial of Service,False,nan
T1497,defense-evasion,Virtualization/Sandbox Evasion,False,Microsoft-Windows-Security-Auditing
T1497,defense-evasion,Virtualization/Sandbox Evasion,False,Microsoft-Windows-Sysmon
T1497,defense-evasion,Virtualization/Sandbox Evasion,False,Linux-Sysmon
T1497,defense-evasion,Virtualization/Sandbox Evasion,False,Microsoft Defender for Endpoint
T1497,defense-evasion,Virtualization/Sandbox Evasion,False,Microsoft-Windows-Sysmon
T1497,defense-evasion,Virtualization/Sandbox Evasion,False,Microsoft Defender for Endpoint
T1497,defense-evasion,Virtualization/Sandbox Evasion,False,Microsoft-Windows-Security-Auditing
T1497,defense-evasion,Virtualization/Sandbox Evasion,False,Microsoft-Windows-Sysmon
T1497,defense-evasion,Virtualization/Sandbox Evasion,False,Linux-Sysmon
T1497,defense-evasion,Virtualization/Sandbox Evasion,False,Microsoft Defender for Endpoint
T1497,defense-evasion,Virtualization/Sandbox Evasion,False,Microsoft-Windows-Security-Auditing
T1497,defense-evasion,Virtualization/Sandbox Evasion,False,Microsoft-Windows-Sysmon
T1497,defense-evasion,Virtualization/Sandbox Evasion,False,Microsoft-Windows-PowerShell
T1497,defense-evasion,Virtualization/Sandbox Evasion,False,Microsoft Defender for Endpoint
T1497,defense-evasion,Virtualization/Sandbox Evasion,False,Microsoft-Windows-Security-Auditing
T1497,defense-evasion,Virtualization/Sandbox Evasion,False,Microsoft-Windows-Sysmon
T1497,defense-evasion,Virtualization/Sandbox Evasion,False,Linux-Sysmon
T1497,defense-evasion,Virtualization/Sandbox Evasion,False,Microsoft-Windows-PowerShell
T1497,defense-evasion,Virtualization/Sandbox Evasion,False,Microsoft Defender for Endpoint
T1497,defense-evasion,Virtualization/Sandbox Evasion,False,Microsoft-Windows-Sysmon
T1497,defense-evasion,Virtualization/Sandbox Evasion,False,Microsoft Defender for Endpoint
T1498,impact,Network Denial of Service,False,nan
T1498,impact,Network Denial of Service,False,nan
T1496,impact,Resource Hijacking,False,Microsoft-Windows-Security-Auditing
T1496,impact,Resource Hijacking,False,Microsoft-Windows-Sysmon
T1496,impact,Resource Hijacking,False,Linux-Sysmon
T1496,impact,Resource Hijacking,False,Microsoft Defender for Endpoint
T1496,impact,Resource Hijacking,False,Microsoft-Windows-Sysmon
T1496,impact,Resource Hijacking,False,Microsoft Defender for Endpoint
T1496,impact,Resource Hijacking,False,Microsoft-Windows-Security-Auditing
T1496,impact,Resource Hijacking,False,Microsoft-Windows-Sysmon
T1496,impact,Resource Hijacking,False,Linux-Sysmon
T1496,impact,Resource Hijacking,False,Microsoft Defender for Endpoint
T1496,impact,Resource Hijacking,False,Microsoft-Windows-Security-Auditing
T1496,impact,Resource Hijacking,False,Microsoft-Windows-Sysmon
T1496,impact,Resource Hijacking,False,Microsoft-Windows-PowerShell
T1496,impact,Resource Hijacking,False,Microsoft Defender for Endpoint
T1496,impact,Resource Hijacking,False,Microsoft-Windows-Security-Auditing
T1496,impact,Resource Hijacking,False,Microsoft-Windows-Sysmon
T1496,impact,Resource Hijacking,False,Linux-Sysmon
T1496,impact,Resource Hijacking,False,Microsoft-Windows-PowerShell
T1496,impact,Resource Hijacking,False,Microsoft Defender for Endpoint
T1496,impact,Resource Hijacking,False,Linux-Sysmon
T1496,impact,Resource Hijacking,False,Windows Defender Advanced Threat Protection
T1496,impact,Resource Hijacking,False,Microsoft-Windows-Sysmon
T1496,impact,Resource Hijacking,False,Linux-Sysmon
T1496,impact,Resource Hijacking,False,Microsoft Defender for Endpoint
T1496,impact,Resource Hijacking,False,Microsoft-Windows-Security-Auditing
T1496,impact,Resource Hijacking,False,Microsoft-Windows-Sysmon
T1496,impact,Resource Hijacking,False,Linux-Sysmon
T1496,impact,Resource Hijacking,False,Microsoft Defender for Endpoint
T1496,impact,Resource Hijacking,False,Microsoft-Windows-Security-Auditing
T1496,impact,Resource Hijacking,False,Microsoft-Windows-Security-Auditing
T1496,impact,Resource Hijacking,False,Microsoft Defender for Endpoint
T1496,impact,Resource Hijacking,False,Microsoft-Windows-Security-Auditing
T1496,impact,Resource Hijacking,False,Microsoft-Windows-Sysmon
T1496,impact,Resource Hijacking,False,Linux-Sysmon
T1496,impact,Resource Hijacking,False,Microsoft Defender for Endpoint
T1496,impact,Resource Hijacking,False,Microsoft-Windows-Security-Auditing
T1496,impact,Resource Hijacking,False,Microsoft-Windows-Security-Auditing
T1496,impact,Resource Hijacking,False,Microsoft Defender for Endpoint
T1496,impact,Resource Hijacking,False,Microsoft-Windows-Security-Auditing
T1496,impact,Resource Hijacking,False,Microsoft-Windows-Security-Auditing
T1496,impact,Resource Hijacking,False,Microsoft Defender for Endpoint
T1496,impact,Resource Hijacking,False,Microsoft-Windows-Sysmon
T1496,impact,Resource Hijacking,False,Linux-Sysmon
T1496,impact,Resource Hijacking,False,Microsoft Defender for Endpoint
T1496,impact,Resource Hijacking,False,Microsoft-Windows-Security-Auditing
T1496,impact,Resource Hijacking,False,Microsoft Defender for Endpoint
T1496,impact,Resource Hijacking,False,Microsoft-Windows-Sysmon
T1496,impact,Resource Hijacking,False,Linux-Sysmon
T1496,impact,Resource Hijacking,False,Microsoft Defender for Endpoint
T1496,impact,Resource Hijacking,False,Microsoft-Windows-Security-Auditing
T1496,impact,Resource Hijacking,False,Microsoft Defender for Endpoint
T1496,impact,Resource Hijacking,False,Microsoft-Windows-Security-Auditing
T1496,impact,Resource Hijacking,False,Microsoft-Windows-Security-Auditing
T1496,impact,Resource Hijacking,False,Microsoft Defender for Endpoint
T1496,impact,Resource Hijacking,False,Microsoft-Windows-Security-Auditing
T1496,impact,Resource Hijacking,False,Microsoft-Windows-Security-Auditing
T1496,impact,Resource Hijacking,False,Microsoft-Windows-Security-Auditing
T1496,impact,Resource Hijacking,False,Microsoft-Windows-Security-Auditing
T1496,impact,Resource Hijacking,False,Microsoft Defender for Endpoint
T1496,impact,Resource Hijacking,False,Microsoft-Windows-Sysmon
T1496,impact,Resource Hijacking,False,Linux-Sysmon
T1496,impact,Resource Hijacking,False,Microsoft Defender for Endpoint
